# wavelength(um) transit_depth error
5.73198673e+00 1.01521196e-02 1.00000000e-05
5.73160463e+00 9.58254933e-03 1.00000000e-05
5.73122255e+00 9.54271952e-03 1.00000000e-05
5.73084049e+00 9.61607431e-03 1.00000000e-05
5.73045846e+00 9.52363298e-03 1.00000000e-05
5.73007645e+00 9.57371897e-03 1.00000000e-05
5.72969447e+00 9.70948503e-03 1.00000000e-05
5.72931252e+00 9.55606481e-03 1.00000000e-05
5.72893059e+00 9.66039497e-03 1.00000000e-05
5.72854869e+00 9.65315311e-03 1.00000000e-05
5.72816681e+00 1.00407848e-02 1.00000000e-05
5.72778496e+00 9.54291984e-03 1.00000000e-05
5.72740313e+00 9.52573749e-03 1.00000000e-05
5.72702133e+00 9.53378952e-03 1.00000000e-05
5.72663955e+00 9.54984974e-03 1.00000000e-05
5.72625780e+00 9.92507948e-03 1.00000000e-05
5.72587608e+00 9.51844239e-03 1.00000000e-05
5.72549438e+00 9.60175307e-03 1.00000000e-05
5.72511270e+00 9.51308986e-03 1.00000000e-05
5.72473106e+00 9.53475397e-03 1.00000000e-05
5.72434943e+00 9.56561440e-03 1.00000000e-05
5.72396783e+00 9.62493936e-03 1.00000000e-05
5.72358626e+00 9.59861795e-03 1.00000000e-05
5.72320472e+00 9.78613307e-03 1.00000000e-05
5.72282319e+00 9.54908860e-03 1.00000000e-05
5.72244170e+00 9.69400768e-03 1.00000000e-05
5.72206023e+00 9.56139408e-03 1.00000000e-05
5.72167878e+00 1.01056863e-02 1.00000000e-05
5.72129736e+00 9.57760819e-03 1.00000000e-05
5.72091597e+00 1.00467648e-02 1.00000000e-05
5.72053460e+00 9.63140659e-03 1.00000000e-05
5.72015325e+00 9.77347634e-03 1.00000000e-05
5.71977194e+00 9.56456150e-03 1.00000000e-05
5.71939064e+00 9.55055060e-03 1.00000000e-05
5.71900938e+00 9.62243854e-03 1.00000000e-05
5.71862813e+00 1.01492865e-02 1.00000000e-05
5.71824692e+00 9.60706105e-03 1.00000000e-05
5.71786573e+00 9.55119966e-03 1.00000000e-05
5.71748456e+00 9.54532185e-03 1.00000000e-05
5.71710342e+00 9.53811966e-03 1.00000000e-05
5.71672231e+00 9.56435597e-03 1.00000000e-05
5.71634122e+00 9.68203029e-03 1.00000000e-05
5.71596015e+00 9.60543571e-03 1.00000000e-05
5.71557911e+00 9.56188513e-03 1.00000000e-05
5.71519810e+00 9.55783820e-03 1.00000000e-05
5.71481711e+00 9.51611223e-03 1.00000000e-05
5.71443615e+00 9.51541735e-03 1.00000000e-05
5.71405521e+00 9.68986663e-03 1.00000000e-05
5.71367430e+00 9.55453968e-03 1.00000000e-05
5.71329342e+00 9.74971914e-03 1.00000000e-05
5.71291256e+00 9.54465769e-03 1.00000000e-05
5.71253172e+00 9.54725549e-03 1.00000000e-05
5.71215091e+00 9.56324673e-03 1.00000000e-05
5.71177013e+00 9.56786679e-03 1.00000000e-05
5.71138937e+00 9.86695650e-03 1.00000000e-05
5.71100863e+00 1.01745382e-02 1.00000000e-05
5.71062792e+00 9.79300054e-03 1.00000000e-05
5.71024724e+00 9.62316628e-03 1.00000000e-05
5.70986658e+00 9.65142485e-03 1.00000000e-05
5.70948595e+00 9.69548550e-03 1.00000000e-05
5.70910534e+00 9.61576389e-03 1.00000000e-05
5.70872476e+00 9.58407251e-03 1.00000000e-05
5.70834421e+00 9.59104559e-03 1.00000000e-05
5.70796367e+00 9.55318832e-03 1.00000000e-05
5.70758317e+00 9.53926177e-03 1.00000000e-05
5.70720269e+00 9.54676169e-03 1.00000000e-05
5.70682223e+00 9.52119779e-03 1.00000000e-05
5.70644180e+00 9.62611907e-03 1.00000000e-05
5.70606140e+00 9.53102415e-03 1.00000000e-05
5.70568102e+00 9.54114747e-03 1.00000000e-05
5.70530067e+00 9.59625572e-03 1.00000000e-05
5.70492034e+00 9.58921972e-03 1.00000000e-05
5.70454004e+00 9.56462420e-03 1.00000000e-05
5.70415976e+00 9.50478456e-03 1.00000000e-05
5.70377951e+00 9.50149963e-03 1.00000000e-05
5.70339928e+00 9.53344984e-03 1.00000000e-05
5.70301908e+00 9.52225306e-03 1.00000000e-05
5.70263890e+00 9.64645875e-03 1.00000000e-05
5.70225875e+00 9.50543420e-03 1.00000000e-05
5.70187863e+00 9.48129698e-03 1.00000000e-05
5.70149853e+00 9.51421629e-03 1.00000000e-05
5.70111845e+00 9.52616621e-03 1.00000000e-05
5.70073840e+00 9.66875084e-03 1.00000000e-05
5.70035838e+00 9.48520685e-03 1.00000000e-05
5.69997838e+00 9.63219195e-03 1.00000000e-05
5.69959841e+00 9.50496240e-03 1.00000000e-05
5.69921846e+00 9.58138914e-03 1.00000000e-05
5.69883854e+00 9.49827738e-03 1.00000000e-05
5.69845864e+00 9.47808283e-03 1.00000000e-05
5.69807877e+00 9.48685970e-03 1.00000000e-05
5.69769892e+00 9.48734958e-03 1.00000000e-05
5.69731910e+00 9.60443186e-03 1.00000000e-05
5.69693931e+00 9.51522132e-03 1.00000000e-05
5.69655954e+00 9.55405654e-03 1.00000000e-05
5.69617979e+00 9.78085047e-03 1.00000000e-05
5.69580007e+00 9.52807567e-03 1.00000000e-05
5.69542037e+00 9.64827015e-03 1.00000000e-05
5.69504071e+00 9.52674779e-03 1.00000000e-05
5.69466106e+00 9.53742315e-03 1.00000000e-05
5.69428144e+00 9.95860865e-03 1.00000000e-05
5.69390185e+00 9.56806308e-03 1.00000000e-05
5.69352228e+00 9.55605492e-03 1.00000000e-05
5.69314274e+00 9.57210038e-03 1.00000000e-05
5.69276322e+00 9.58269115e-03 1.00000000e-05
5.69238373e+00 9.62962183e-03 1.00000000e-05
5.69200426e+00 9.68643127e-03 1.00000000e-05
5.69162482e+00 9.65535918e-03 1.00000000e-05
5.69124540e+00 9.58249965e-03 1.00000000e-05
5.69086601e+00 9.54513536e-03 1.00000000e-05
5.69048665e+00 9.54642498e-03 1.00000000e-05
5.69010731e+00 9.72145341e-03 1.00000000e-05
5.68972799e+00 9.53726146e-03 1.00000000e-05
5.68934870e+00 9.52390426e-03 1.00000000e-05
5.68896944e+00 9.52408565e-03 1.00000000e-05
5.68859020e+00 9.51866503e-03 1.00000000e-05
5.68821098e+00 9.66860522e-03 1.00000000e-05
5.68783179e+00 9.58264626e-03 1.00000000e-05
5.68745263e+00 9.56195617e-03 1.00000000e-05
5.68707349e+00 9.61223696e-03 1.00000000e-05
5.68669438e+00 9.58398569e-03 1.00000000e-05
5.68631529e+00 9.67750173e-03 1.00000000e-05
5.68593623e+00 9.58821998e-03 1.00000000e-05
5.68555719e+00 9.54215909e-03 1.00000000e-05
5.68517818e+00 9.52497178e-03 1.00000000e-05
5.68479919e+00 9.87410220e-03 1.00000000e-05
5.68442023e+00 9.51965767e-03 1.00000000e-05
5.68404130e+00 1.00090482e-02 1.00000000e-05
5.68366239e+00 9.86077868e-03 1.00000000e-05
5.68328350e+00 9.81482244e-03 1.00000000e-05
5.68290464e+00 9.53444072e-03 1.00000000e-05
5.68252580e+00 9.64718373e-03 1.00000000e-05
5.68214699e+00 9.58011874e-03 1.00000000e-05
5.68176821e+00 9.62601954e-03 1.00000000e-05
5.68138945e+00 9.50043899e-03 1.00000000e-05
5.68101072e+00 9.50685410e-03 1.00000000e-05
5.68063201e+00 9.58095353e-03 1.00000000e-05
5.68025332e+00 9.53127910e-03 1.00000000e-05
5.67987467e+00 9.55329517e-03 1.00000000e-05
5.67949603e+00 9.52193365e-03 1.00000000e-05
5.67911743e+00 9.68759718e-03 1.00000000e-05
5.67873884e+00 9.57583137e-03 1.00000000e-05
5.67836029e+00 9.65227169e-03 1.00000000e-05
5.67798175e+00 9.53501943e-03 1.00000000e-05
5.67760325e+00 9.68360185e-03 1.00000000e-05
5.67722476e+00 9.67334582e-03 1.00000000e-05
5.67684631e+00 9.55697214e-03 1.00000000e-05
5.67646788e+00 9.59930244e-03 1.00000000e-05
5.67608947e+00 9.65415137e-03 1.00000000e-05
5.67571109e+00 9.65135526e-03 1.00000000e-05
5.67533273e+00 1.00429381e-02 1.00000000e-05
5.67495440e+00 9.56985128e-03 1.00000000e-05
5.67457610e+00 9.74836855e-03 1.00000000e-05
5.67419782e+00 9.53470606e-03 1.00000000e-05
5.67381957e+00 9.54978906e-03 1.00000000e-05
5.67344134e+00 9.52652795e-03 1.00000000e-05
5.67306313e+00 9.75365710e-03 1.00000000e-05
5.67268495e+00 9.50556861e-03 1.00000000e-05
5.67230680e+00 9.56534058e-03 1.00000000e-05
5.67192867e+00 9.53392797e-03 1.00000000e-05
5.67155057e+00 9.49383343e-03 1.00000000e-05
5.67117249e+00 9.63188310e-03 1.00000000e-05
5.67079444e+00 9.56351486e-03 1.00000000e-05
5.67041641e+00 9.49921651e-03 1.00000000e-05
5.67003841e+00 9.50265699e-03 1.00000000e-05
5.66966043e+00 9.52254100e-03 1.00000000e-05
5.66928248e+00 9.50051270e-03 1.00000000e-05
5.66890455e+00 9.48575771e-03 1.00000000e-05
5.66852665e+00 9.53663289e-03 1.00000000e-05
5.66814877e+00 9.51881078e-03 1.00000000e-05
5.66777092e+00 9.51590006e-03 1.00000000e-05
5.66739309e+00 9.70260087e-03 1.00000000e-05
5.66701529e+00 1.00822024e-02 1.00000000e-05
5.66663752e+00 9.96423846e-03 1.00000000e-05
5.66625977e+00 9.53981845e-03 1.00000000e-05
5.66588204e+00 9.57735032e-03 1.00000000e-05
5.66550434e+00 9.50052062e-03 1.00000000e-05
5.66512666e+00 9.55757446e-03 1.00000000e-05
5.66474901e+00 9.92954812e-03 1.00000000e-05
5.66437139e+00 9.63124381e-03 1.00000000e-05
5.66399379e+00 9.51063340e-03 1.00000000e-05
5.66361622e+00 9.50116439e-03 1.00000000e-05
5.66323867e+00 9.49852451e-03 1.00000000e-05
5.66286114e+00 9.49372034e-03 1.00000000e-05
5.66248364e+00 9.64137806e-03 1.00000000e-05
5.66210617e+00 9.65140793e-03 1.00000000e-05
5.66172872e+00 9.54297446e-03 1.00000000e-05
5.66135130e+00 9.51466643e-03 1.00000000e-05
5.66097390e+00 9.52245718e-03 1.00000000e-05
5.66059653e+00 9.49888778e-03 1.00000000e-05
5.66021918e+00 9.86961480e-03 1.00000000e-05
5.65984186e+00 9.55736882e-03 1.00000000e-05
5.65946456e+00 9.54777035e-03 1.00000000e-05
5.65908729e+00 9.83591776e-03 1.00000000e-05
5.65871004e+00 9.54981724e-03 1.00000000e-05
5.65833282e+00 9.55126672e-03 1.00000000e-05
5.65795562e+00 9.52540188e-03 1.00000000e-05
5.65757845e+00 9.54830891e-03 1.00000000e-05
5.65720130e+00 9.57822680e-03 1.00000000e-05
5.65682418e+00 9.59034203e-03 1.00000000e-05
5.65644708e+00 1.00427833e-02 1.00000000e-05
5.65607001e+00 9.71693160e-03 1.00000000e-05
5.65569296e+00 1.02474628e-02 1.00000000e-05
5.65531594e+00 9.63171988e-03 1.00000000e-05
5.65493895e+00 9.64820287e-03 1.00000000e-05
5.65456198e+00 9.58573287e-03 1.00000000e-05
5.65418503e+00 9.57338032e-03 1.00000000e-05
5.65380811e+00 9.63575115e-03 1.00000000e-05
5.65343122e+00 9.54536390e-03 1.00000000e-05
5.65305435e+00 9.59890817e-03 1.00000000e-05
5.65267750e+00 9.55474610e-03 1.00000000e-05
5.65230068e+00 9.54355245e-03 1.00000000e-05
5.65192388e+00 9.63533049e-03 1.00000000e-05
5.65154712e+00 9.69565150e-03 1.00000000e-05
5.65117037e+00 9.51964327e-03 1.00000000e-05
5.65079365e+00 9.53356302e-03 1.00000000e-05
5.65041696e+00 9.52630575e-03 1.00000000e-05
5.65004029e+00 9.95122374e-03 1.00000000e-05
5.64966364e+00 9.50503524e-03 1.00000000e-05
5.64928702e+00 9.52485909e-03 1.00000000e-05
5.64891043e+00 9.81749772e-03 1.00000000e-05
5.64853386e+00 9.96024979e-03 1.00000000e-05
5.64815732e+00 9.52933793e-03 1.00000000e-05
5.64778080e+00 9.52840371e-03 1.00000000e-05
5.64740430e+00 9.52166509e-03 1.00000000e-05
5.64702784e+00 9.96308285e-03 1.00000000e-05
5.64665139e+00 9.92406699e-03 1.00000000e-05
5.64627497e+00 9.70467292e-03 1.00000000e-05
5.64589858e+00 9.59117088e-03 1.00000000e-05
5.64552221e+00 9.75486616e-03 1.00000000e-05
5.64514587e+00 9.57211000e-03 1.00000000e-05
5.64476955e+00 9.53173258e-03 1.00000000e-05
5.64439326e+00 9.54437371e-03 1.00000000e-05
5.64401699e+00 9.54652734e-03 1.00000000e-05
5.64364075e+00 9.81900465e-03 1.00000000e-05
5.64326453e+00 9.75827741e-03 1.00000000e-05
5.64288834e+00 9.54651238e-03 1.00000000e-05
5.64251217e+00 9.52771614e-03 1.00000000e-05
5.64213603e+00 9.56963452e-03 1.00000000e-05
5.64175991e+00 9.58506353e-03 1.00000000e-05
5.64138382e+00 9.63178500e-03 1.00000000e-05
5.64100775e+00 1.00165934e-02 1.00000000e-05
5.64063171e+00 9.59789960e-03 1.00000000e-05
5.64025569e+00 9.56316660e-03 1.00000000e-05
5.63987970e+00 9.54593043e-03 1.00000000e-05
5.63950373e+00 9.51982854e-03 1.00000000e-05
5.63912779e+00 9.52908145e-03 1.00000000e-05
5.63875187e+00 9.60873934e-03 1.00000000e-05
5.63837598e+00 9.51266341e-03 1.00000000e-05
5.63800012e+00 9.54031419e-03 1.00000000e-05
5.63762427e+00 9.56932100e-03 1.00000000e-05
5.63724846e+00 9.48336478e-03 1.00000000e-05
5.63687267e+00 9.50457468e-03 1.00000000e-05
5.63649690e+00 9.49824365e-03 1.00000000e-05
5.63612116e+00 9.53695170e-03 1.00000000e-05
5.63574544e+00 9.48760366e-03 1.00000000e-05
5.63536975e+00 9.68535296e-03 1.00000000e-05
5.63499408e+00 9.51099114e-03 1.00000000e-05
5.63461844e+00 9.48503989e-03 1.00000000e-05
5.63424283e+00 9.54153225e-03 1.00000000e-05
5.63386724e+00 9.53247979e-03 1.00000000e-05
5.63349167e+00 9.53243317e-03 1.00000000e-05
5.63311613e+00 9.52268886e-03 1.00000000e-05
5.63274061e+00 9.55290494e-03 1.00000000e-05
5.63236512e+00 9.56731322e-03 1.00000000e-05
5.63198966e+00 9.80745984e-03 1.00000000e-05
5.63161422e+00 9.61464230e-03 1.00000000e-05
5.63123880e+00 9.59728886e-03 1.00000000e-05
5.63086341e+00 9.55096355e-03 1.00000000e-05
5.63048804e+00 9.82766399e-03 1.00000000e-05
5.63011270e+00 9.50767286e-03 1.00000000e-05
5.62973739e+00 9.73356414e-03 1.00000000e-05
5.62936210e+00 9.54286747e-03 1.00000000e-05
5.62898683e+00 9.51124399e-03 1.00000000e-05
5.62861159e+00 9.48207201e-03 1.00000000e-05
5.62823637e+00 9.48336572e-03 1.00000000e-05
5.62786118e+00 9.71253077e-03 1.00000000e-05
5.62748602e+00 9.48562031e-03 1.00000000e-05
5.62711088e+00 9.48587801e-03 1.00000000e-05
5.62673576e+00 9.71481059e-03 1.00000000e-05
5.62636067e+00 9.50899171e-03 1.00000000e-05
5.62598560e+00 9.58805865e-03 1.00000000e-05
5.62561056e+00 9.47780077e-03 1.00000000e-05
5.62523555e+00 9.53896290e-03 1.00000000e-05
5.62486056e+00 9.52792649e-03 1.00000000e-05
5.62448559e+00 9.53453989e-03 1.00000000e-05
5.62411065e+00 9.53977089e-03 1.00000000e-05
5.62373573e+00 9.55888942e-03 1.00000000e-05
5.62336084e+00 9.55190201e-03 1.00000000e-05
5.62298598e+00 1.00737728e-02 1.00000000e-05
5.62261114e+00 1.00529405e-02 1.00000000e-05
5.62223632e+00 9.54763545e-03 1.00000000e-05
5.62186153e+00 9.97318922e-03 1.00000000e-05
5.62148676e+00 9.56701535e-03 1.00000000e-05
5.62111202e+00 9.59250234e-03 1.00000000e-05
5.62073731e+00 1.01220951e-02 1.00000000e-05
5.62036262e+00 9.54618521e-03 1.00000000e-05
5.61998795e+00 9.63232553e-03 1.00000000e-05
5.61961331e+00 9.52019204e-03 1.00000000e-05
5.61923869e+00 9.50186462e-03 1.00000000e-05
5.61886410e+00 9.50638424e-03 1.00000000e-05
5.61848954e+00 9.52339586e-03 1.00000000e-05
5.61811500e+00 9.50624625e-03 1.00000000e-05
5.61774048e+00 9.65977663e-03 1.00000000e-05
5.61736599e+00 9.81863777e-03 1.00000000e-05
5.61699152e+00 9.53208375e-03 1.00000000e-05
5.61661708e+00 9.72616716e-03 1.00000000e-05
5.61624267e+00 9.58748129e-03 1.00000000e-05
5.61586827e+00 9.62643553e-03 1.00000000e-05
5.61549391e+00 9.71769247e-03 1.00000000e-05
5.61511957e+00 9.62179155e-03 1.00000000e-05
5.61474525e+00 9.59993780e-03 1.00000000e-05
5.61437096e+00 9.57281996e-03 1.00000000e-05
5.61399669e+00 9.71609105e-03 1.00000000e-05
5.61362245e+00 9.52181449e-03 1.00000000e-05
5.61324824e+00 9.55062412e-03 1.00000000e-05
5.61287404e+00 9.52240203e-03 1.00000000e-05
5.61249988e+00 9.53003377e-03 1.00000000e-05
5.61212574e+00 9.56771261e-03 1.00000000e-05
5.61175162e+00 1.00913427e-02 1.00000000e-05
5.61137753e+00 9.56704640e-03 1.00000000e-05
5.61100346e+00 9.62578676e-03 1.00000000e-05
5.61062942e+00 9.77886252e-03 1.00000000e-05
5.61025540e+00 9.85709931e-03 1.00000000e-05
5.60988141e+00 9.53062390e-03 1.00000000e-05
5.60950744e+00 9.47877979e-03 1.00000000e-05
5.60913350e+00 9.50091641e-03 1.00000000e-05
5.60875958e+00 9.49399924e-03 1.00000000e-05
5.60838569e+00 9.51224727e-03 1.00000000e-05
5.60801182e+00 9.49359955e-03 1.00000000e-05
5.60763798e+00 9.55625264e-03 1.00000000e-05
5.60726416e+00 9.49545911e-03 1.00000000e-05
5.60689037e+00 9.50755617e-03 1.00000000e-05
5.60651660e+00 9.56935561e-03 1.00000000e-05
5.60614286e+00 9.63880232e-03 1.00000000e-05
5.60576914e+00 9.84539282e-03 1.00000000e-05
5.60539545e+00 9.55604528e-03 1.00000000e-05
5.60502178e+00 9.91340690e-03 1.00000000e-05
5.60464814e+00 9.53325882e-03 1.00000000e-05
5.60427452e+00 9.54243473e-03 1.00000000e-05
5.60390092e+00 9.54264391e-03 1.00000000e-05
5.60352736e+00 9.55775196e-03 1.00000000e-05
5.60315381e+00 9.59842070e-03 1.00000000e-05
5.60278029e+00 9.62258828e-03 1.00000000e-05
5.60240680e+00 1.00429276e-02 1.00000000e-05
5.60203333e+00 9.63336555e-03 1.00000000e-05
5.60165989e+00 9.58806346e-03 1.00000000e-05
5.60128647e+00 9.59897036e-03 1.00000000e-05
5.60091307e+00 9.64730662e-03 1.00000000e-05
5.60053970e+00 9.54214177e-03 1.00000000e-05
5.60016636e+00 9.76344821e-03 1.00000000e-05
5.59979304e+00 9.53742399e-03 1.00000000e-05
5.59941975e+00 9.93233002e-03 1.00000000e-05
5.59904648e+00 9.51140468e-03 1.00000000e-05
5.59867323e+00 9.51028096e-03 1.00000000e-05
5.59830001e+00 9.50670098e-03 1.00000000e-05
5.59792682e+00 9.50708722e-03 1.00000000e-05
5.59755365e+00 9.50769833e-03 1.00000000e-05
5.59718050e+00 9.49123520e-03 1.00000000e-05
5.59680738e+00 9.67200494e-03 1.00000000e-05
5.59643428e+00 9.49657002e-03 1.00000000e-05
5.59606121e+00 9.48610427e-03 1.00000000e-05
5.59568817e+00 9.48633047e-03 1.00000000e-05
5.59531515e+00 9.54164721e-03 1.00000000e-05
5.59494215e+00 9.48041977e-03 1.00000000e-05
5.59456918e+00 9.60275723e-03 1.00000000e-05
5.59419623e+00 9.54765724e-03 1.00000000e-05
5.59382331e+00 9.47916188e-03 1.00000000e-05
5.59345041e+00 9.50793484e-03 1.00000000e-05
5.59307754e+00 9.57592369e-03 1.00000000e-05
5.59270470e+00 9.61025344e-03 1.00000000e-05
5.59233187e+00 9.56745130e-03 1.00000000e-05
5.59195908e+00 9.61440227e-03 1.00000000e-05
5.59158630e+00 9.57772062e-03 1.00000000e-05
5.59121356e+00 9.51641631e-03 1.00000000e-05
5.59084083e+00 9.63960428e-03 1.00000000e-05
5.59046814e+00 9.56254624e-03 1.00000000e-05
5.59009546e+00 9.51933268e-03 1.00000000e-05
5.58972281e+00 9.52358737e-03 1.00000000e-05
5.58935019e+00 9.54039738e-03 1.00000000e-05
5.58897759e+00 9.50634082e-03 1.00000000e-05
5.58860502e+00 9.58444147e-03 1.00000000e-05
5.58823247e+00 9.49654011e-03 1.00000000e-05
5.58785995e+00 9.54503487e-03 1.00000000e-05
5.58748745e+00 9.78645990e-03 1.00000000e-05
5.58711497e+00 9.59675025e-03 1.00000000e-05
5.58674252e+00 9.73064847e-03 1.00000000e-05
5.58637010e+00 9.59849252e-03 1.00000000e-05
5.58599770e+00 9.57065624e-03 1.00000000e-05
5.58562532e+00 9.51625750e-03 1.00000000e-05
5.58525297e+00 9.65222127e-03 1.00000000e-05
5.58488065e+00 9.71259672e-03 1.00000000e-05
5.58450835e+00 9.54032917e-03 1.00000000e-05
5.58413607e+00 9.58856687e-03 1.00000000e-05
5.58376382e+00 9.67306307e-03 1.00000000e-05
5.58339159e+00 9.63305253e-03 1.00000000e-05
5.58301939e+00 9.59552044e-03 1.00000000e-05
5.58264722e+00 9.65717548e-03 1.00000000e-05
5.58227507e+00 9.63305532e-03 1.00000000e-05
5.58190294e+00 9.54430328e-03 1.00000000e-05
5.58153084e+00 9.53223961e-03 1.00000000e-05
5.58115876e+00 9.68558227e-03 1.00000000e-05
5.58078671e+00 9.52103703e-03 1.00000000e-05
5.58041468e+00 9.53815814e-03 1.00000000e-05
5.58004268e+00 9.56350613e-03 1.00000000e-05
5.57967070e+00 9.58859183e-03 1.00000000e-05
5.57929875e+00 1.00206590e-02 1.00000000e-05
5.57892682e+00 9.80967508e-03 1.00000000e-05
5.57855491e+00 9.66185123e-03 1.00000000e-05
5.57818303e+00 9.67391560e-03 1.00000000e-05
5.57781118e+00 9.58208387e-03 1.00000000e-05
5.57743935e+00 1.01350835e-02 1.00000000e-05
5.57706755e+00 9.56103766e-03 1.00000000e-05
5.57669577e+00 9.54678019e-03 1.00000000e-05
5.57632401e+00 9.55357336e-03 1.00000000e-05
5.57595228e+00 9.51790622e-03 1.00000000e-05
5.57558058e+00 9.51390353e-03 1.00000000e-05
5.57520890e+00 9.52499487e-03 1.00000000e-05
5.57483724e+00 9.51292531e-03 1.00000000e-05
5.57446561e+00 9.50579329e-03 1.00000000e-05
5.57409400e+00 9.51021321e-03 1.00000000e-05
5.57372242e+00 9.48997084e-03 1.00000000e-05
5.57335086e+00 9.77153870e-03 1.00000000e-05
5.57297933e+00 9.46019578e-03 1.00000000e-05
5.57260782e+00 9.50259458e-03 1.00000000e-05
5.57223634e+00 9.48763858e-03 1.00000000e-05
5.57186488e+00 9.84529093e-03 1.00000000e-05
5.57149345e+00 9.52252863e-03 1.00000000e-05
5.57112204e+00 9.52102011e-03 1.00000000e-05
5.57075066e+00 1.00884048e-02 1.00000000e-05
5.57037930e+00 9.71622195e-03 1.00000000e-05
5.57000797e+00 9.54224062e-03 1.00000000e-05
5.56963666e+00 9.51354000e-03 1.00000000e-05
5.56926537e+00 9.52933402e-03 1.00000000e-05
5.56889411e+00 9.55976008e-03 1.00000000e-05
5.56852288e+00 1.01474313e-02 1.00000000e-05
5.56815167e+00 9.57090585e-03 1.00000000e-05
5.56778048e+00 9.85910568e-03 1.00000000e-05
5.56740932e+00 9.60339560e-03 1.00000000e-05
5.56703819e+00 1.00111148e-02 1.00000000e-05
5.56666708e+00 9.56003747e-03 1.00000000e-05
5.56629599e+00 9.60964021e-03 1.00000000e-05
5.56592493e+00 9.56478248e-03 1.00000000e-05
5.56555389e+00 9.54077127e-03 1.00000000e-05
5.56518288e+00 9.59279940e-03 1.00000000e-05
5.56481189e+00 9.91812895e-03 1.00000000e-05
5.56444093e+00 9.86730847e-03 1.00000000e-05
5.56406999e+00 9.54873272e-03 1.00000000e-05
5.56369908e+00 9.53134961e-03 1.00000000e-05
5.56332819e+00 9.64701140e-03 1.00000000e-05
5.56295733e+00 9.50276469e-03 1.00000000e-05
5.56258649e+00 9.63256639e-03 1.00000000e-05
5.56221567e+00 9.50011848e-03 1.00000000e-05
5.56184488e+00 9.49599424e-03 1.00000000e-05
5.56147412e+00 9.54333281e-03 1.00000000e-05
5.56110338e+00 9.91056949e-03 1.00000000e-05
5.56073266e+00 9.51300375e-03 1.00000000e-05
5.56036197e+00 9.52911705e-03 1.00000000e-05
5.55999131e+00 9.80192244e-03 1.00000000e-05
5.55962066e+00 9.55874989e-03 1.00000000e-05
5.55925005e+00 9.88169084e-03 1.00000000e-05
5.55887946e+00 9.76461922e-03 1.00000000e-05
5.55850889e+00 9.89230718e-03 1.00000000e-05
5.55813835e+00 9.53157340e-03 1.00000000e-05
5.55776783e+00 9.53590679e-03 1.00000000e-05
5.55739733e+00 9.64993928e-03 1.00000000e-05
5.55702687e+00 9.60014177e-03 1.00000000e-05
5.55665642e+00 9.65108817e-03 1.00000000e-05
5.55628600e+00 9.55561808e-03 1.00000000e-05
5.55591561e+00 9.55308918e-03 1.00000000e-05
5.55554524e+00 9.59207064e-03 1.00000000e-05
5.55517489e+00 9.52312096e-03 1.00000000e-05
5.55480457e+00 9.51192005e-03 1.00000000e-05
5.55443428e+00 9.70120770e-03 1.00000000e-05
5.55406401e+00 9.81422211e-03 1.00000000e-05
5.55369376e+00 9.53982885e-03 1.00000000e-05
5.55332354e+00 9.53269299e-03 1.00000000e-05
5.55295334e+00 9.53987931e-03 1.00000000e-05
5.55258317e+00 9.57555554e-03 1.00000000e-05
5.55221302e+00 9.56449839e-03 1.00000000e-05
5.55184290e+00 9.69625982e-03 1.00000000e-05
5.55147280e+00 1.02448329e-02 1.00000000e-05
5.55110273e+00 9.62175494e-03 1.00000000e-05
5.55073268e+00 9.60983299e-03 1.00000000e-05
5.55036266e+00 9.57765444e-03 1.00000000e-05
5.54999266e+00 9.57800337e-03 1.00000000e-05
5.54962268e+00 1.00931744e-02 1.00000000e-05
5.54925273e+00 9.59345864e-03 1.00000000e-05
5.54888281e+00 9.67955592e-03 1.00000000e-05
5.54851290e+00 9.72148698e-03 1.00000000e-05
5.54814303e+00 9.62230975e-03 1.00000000e-05
5.54777318e+00 9.91735018e-03 1.00000000e-05
5.54740335e+00 9.58838191e-03 1.00000000e-05
5.54703355e+00 9.86954762e-03 1.00000000e-05
5.54666377e+00 9.55577597e-03 1.00000000e-05
5.54629402e+00 9.78438453e-03 1.00000000e-05
5.54592429e+00 9.51549680e-03 1.00000000e-05
5.54555458e+00 9.52153945e-03 1.00000000e-05
5.54518491e+00 9.60741139e-03 1.00000000e-05
5.54481525e+00 9.48769391e-03 1.00000000e-05
5.54444562e+00 9.50875757e-03 1.00000000e-05
5.54407602e+00 9.51339781e-03 1.00000000e-05
5.54370644e+00 9.50205167e-03 1.00000000e-05
5.54333688e+00 9.48689456e-03 1.00000000e-05
5.54296735e+00 9.47607565e-03 1.00000000e-05
5.54259784e+00 9.62162116e-03 1.00000000e-05
5.54222836e+00 9.52710285e-03 1.00000000e-05
5.54185890e+00 9.49520717e-03 1.00000000e-05
5.54148947e+00 9.50132525e-03 1.00000000e-05
5.54112006e+00 9.55269739e-03 1.00000000e-05
5.54075068e+00 9.64005436e-03 1.00000000e-05
5.54038132e+00 9.50353859e-03 1.00000000e-05
5.54001199e+00 9.51562543e-03 1.00000000e-05
5.53964268e+00 9.65011976e-03 1.00000000e-05
5.53927339e+00 9.56174387e-03 1.00000000e-05
5.53890413e+00 9.55687219e-03 1.00000000e-05
5.53853490e+00 9.50577530e-03 1.00000000e-05
5.53816569e+00 9.57490485e-03 1.00000000e-05
