# wavelength(um) transit_depth error
3.35531855e+00 3.75702647e-04 1.00000000e-05
3.35509487e+00 3.81005617e-04 1.00000000e-05
3.35487121e+00 3.83258089e-04 1.00000000e-05
3.35464757e+00 3.77036563e-04 1.00000000e-05
3.35442394e+00 3.94818179e-04 1.00000000e-05
3.35420033e+00 3.76156756e-04 1.00000000e-05
3.35397673e+00 3.96797996e-04 1.00000000e-05
3.35375315e+00 3.67002219e-04 1.00000000e-05
3.35352958e+00 3.83883756e-04 1.00000000e-05
3.35330603e+00 3.66182209e-04 1.00000000e-05
3.35308249e+00 3.87407438e-04 1.00000000e-05
3.35285896e+00 3.81586155e-04 1.00000000e-05
3.35263545e+00 3.71490459e-04 1.00000000e-05
3.35241196e+00 3.81091600e-04 1.00000000e-05
3.35218848e+00 3.72502695e-04 1.00000000e-05
3.35196502e+00 3.68387228e-04 1.00000000e-05
3.35174157e+00 3.74223018e-04 1.00000000e-05
3.35151813e+00 3.90027687e-04 1.00000000e-05
3.35129471e+00 4.06847361e-04 1.00000000e-05
3.35107131e+00 3.72153127e-04 1.00000000e-05
3.35084792e+00 3.57874539e-04 1.00000000e-05
3.35062454e+00 3.79820813e-04 1.00000000e-05
3.35040118e+00 3.71105443e-04 1.00000000e-05
3.35017784e+00 3.74782194e-04 1.00000000e-05
3.34995451e+00 3.70433529e-04 1.00000000e-05
3.34973119e+00 3.82285203e-04 1.00000000e-05
3.34950789e+00 3.82416645e-04 1.00000000e-05
3.34928461e+00 3.71614153e-04 1.00000000e-05
3.34906134e+00 3.66364850e-04 1.00000000e-05
3.34883808e+00 3.77623870e-04 1.00000000e-05
3.34861484e+00 3.90536248e-04 1.00000000e-05
3.34839161e+00 3.75071748e-04 1.00000000e-05
3.34816840e+00 3.73020201e-04 1.00000000e-05
3.34794520e+00 3.88335104e-04 1.00000000e-05
3.34772202e+00 3.60324200e-04 1.00000000e-05
3.34749886e+00 3.74560038e-04 1.00000000e-05
3.34727570e+00 3.69015692e-04 1.00000000e-05
3.34705257e+00 4.03731475e-04 1.00000000e-05
3.34682945e+00 3.82958576e-04 1.00000000e-05
3.34660634e+00 3.71730108e-04 1.00000000e-05
3.34638325e+00 3.90334544e-04 1.00000000e-05
3.34616017e+00 3.96958589e-04 1.00000000e-05
3.34593711e+00 4.14036143e-04 1.00000000e-05
3.34571406e+00 3.70166942e-04 1.00000000e-05
3.34549103e+00 3.81148803e-04 1.00000000e-05
3.34526801e+00 4.03787667e-04 1.00000000e-05
3.34504501e+00 3.62003581e-04 1.00000000e-05
3.34482202e+00 3.98442219e-04 1.00000000e-05
3.34459904e+00 3.84876238e-04 1.00000000e-05
3.34437609e+00 3.73592984e-04 1.00000000e-05
3.34415314e+00 3.78771849e-04 1.00000000e-05
3.34393021e+00 3.72416590e-04 1.00000000e-05
3.34370730e+00 3.86039145e-04 1.00000000e-05
3.34348440e+00 3.88968468e-04 1.00000000e-05
3.34326152e+00 3.83864754e-04 1.00000000e-05
3.34303865e+00 3.76560331e-04 1.00000000e-05
3.34281579e+00 3.80316023e-04 1.00000000e-05
3.34259295e+00 3.92083074e-04 1.00000000e-05
3.34237013e+00 3.95350476e-04 1.00000000e-05
3.34214732e+00 3.85613897e-04 1.00000000e-05
3.34192452e+00 4.01872165e-04 1.00000000e-05
3.34170174e+00 3.84804489e-04 1.00000000e-05
3.34147898e+00 3.99643079e-04 1.00000000e-05
3.34125623e+00 3.93074479e-04 1.00000000e-05
3.34103349e+00 3.78536428e-04 1.00000000e-05
3.34081077e+00 3.87531604e-04 1.00000000e-05
3.34058807e+00 3.82848224e-04 1.00000000e-05
3.34036538e+00 3.92842508e-04 1.00000000e-05
3.34014270e+00 3.78888053e-04 1.00000000e-05
3.33992004e+00 3.83371096e-04 1.00000000e-05
3.33969739e+00 3.76916308e-04 1.00000000e-05
3.33947476e+00 3.92581677e-04 1.00000000e-05
3.33925214e+00 3.84735991e-04 1.00000000e-05
3.33902954e+00 3.92313716e-04 1.00000000e-05
3.33880695e+00 4.06426112e-04 1.00000000e-05
3.33858438e+00 3.96354373e-04 1.00000000e-05
3.33836182e+00 4.02510686e-04 1.00000000e-05
3.33813928e+00 3.87462557e-04 1.00000000e-05
3.33791675e+00 4.00627742e-04 1.00000000e-05
3.33769424e+00 3.81498286e-04 1.00000000e-05
3.33747174e+00 3.80810986e-04 1.00000000e-05
3.33724926e+00 3.98602608e-04 1.00000000e-05
3.33702679e+00 4.09980643e-04 1.00000000e-05
3.33680434e+00 3.81128523e-04 1.00000000e-05
3.33658190e+00 4.00439051e-04 1.00000000e-05
3.33635947e+00 3.84524411e-04 1.00000000e-05
3.33613707e+00 3.84553487e-04 1.00000000e-05
3.33591467e+00 4.11140564e-04 1.00000000e-05
3.33569229e+00 3.86702144e-04 1.00000000e-05
3.33546993e+00 3.76562053e-04 1.00000000e-05
3.33524758e+00 3.98328955e-04 1.00000000e-05
3.33502524e+00 3.90264070e-04 1.00000000e-05
3.33480292e+00 3.96525765e-04 1.00000000e-05
3.33458062e+00 3.90260684e-04 1.00000000e-05
3.33435833e+00 4.00131701e-04 1.00000000e-05
3.33413605e+00 4.04161767e-04 1.00000000e-05
3.33391379e+00 4.03493830e-04 1.00000000e-05
3.33369154e+00 4.08136542e-04 1.00000000e-05
3.33346931e+00 3.96329196e-04 1.00000000e-05
3.33324710e+00 3.97897947e-04 1.00000000e-05
3.33302489e+00 4.04774044e-04 1.00000000e-05
3.33280271e+00 3.98882391e-04 1.00000000e-05
3.33258053e+00 3.90490551e-04 1.00000000e-05
3.33235838e+00 3.89720469e-04 1.00000000e-05
3.33213624e+00 3.96419299e-04 1.00000000e-05
3.33191411e+00 4.03943948e-04 1.00000000e-05
3.33169199e+00 4.20381367e-04 1.00000000e-05
3.33146990e+00 3.94950890e-04 1.00000000e-05
3.33124781e+00 3.78410929e-04 1.00000000e-05
3.33102575e+00 4.38182839e-04 1.00000000e-05
3.33080369e+00 3.75288715e-04 1.00000000e-05
3.33058165e+00 4.00710864e-04 1.00000000e-05
3.33035963e+00 3.87059351e-04 1.00000000e-05
3.33013762e+00 4.05344961e-04 1.00000000e-05
3.32991563e+00 4.10042202e-04 1.00000000e-05
3.32969365e+00 3.98601316e-04 1.00000000e-05
3.32947168e+00 3.85380576e-04 1.00000000e-05
3.32924973e+00 3.99136297e-04 1.00000000e-05
3.32902780e+00 3.84139289e-04 1.00000000e-05
3.32880588e+00 3.89396445e-04 1.00000000e-05
3.32858397e+00 4.15401327e-04 1.00000000e-05
3.32836208e+00 3.85422411e-04 1.00000000e-05
3.32814020e+00 4.26426133e-04 1.00000000e-05
3.32791834e+00 3.97833909e-04 1.00000000e-05
3.32769650e+00 3.72690483e-04 1.00000000e-05
3.32747466e+00 4.06544534e-04 1.00000000e-05
3.32725285e+00 3.79268270e-04 1.00000000e-05
3.32703104e+00 4.05886077e-04 1.00000000e-05
3.32680926e+00 3.88456359e-04 1.00000000e-05
3.32658748e+00 4.03659040e-04 1.00000000e-05
3.32636573e+00 3.90870104e-04 1.00000000e-05
3.32614398e+00 4.06940344e-04 1.00000000e-05
3.32592226e+00 4.00148637e-04 1.00000000e-05
3.32570054e+00 3.66996904e-04 1.00000000e-05
3.32547884e+00 4.22478627e-04 1.00000000e-05
3.32525716e+00 3.69796337e-04 1.00000000e-05
3.32503549e+00 4.01122451e-04 1.00000000e-05
3.32481384e+00 4.45650481e-04 1.00000000e-05
3.32459220e+00 4.00206406e-04 1.00000000e-05
3.32437057e+00 4.00681948e-04 1.00000000e-05
3.32414896e+00 4.11546790e-04 1.00000000e-05
3.32392737e+00 4.14001436e-04 1.00000000e-05
3.32370579e+00 3.95832798e-04 1.00000000e-05
3.32348422e+00 4.20783450e-04 1.00000000e-05
3.32326267e+00 3.74209920e-04 1.00000000e-05
3.32304113e+00 4.20267223e-04 1.00000000e-05
3.32281961e+00 3.79321170e-04 1.00000000e-05
3.32259811e+00 4.21601134e-04 1.00000000e-05
3.32237662e+00 4.15720687e-04 1.00000000e-05
3.32215514e+00 4.14659203e-04 1.00000000e-05
3.32193368e+00 4.05277725e-04 1.00000000e-05
3.32171223e+00 4.22902793e-04 1.00000000e-05
3.32149080e+00 3.75076003e-04 1.00000000e-05
3.32126938e+00 4.19747799e-04 1.00000000e-05
3.32104797e+00 4.05841154e-04 1.00000000e-05
3.32082659e+00 3.77330156e-04 1.00000000e-05
3.32060521e+00 3.84035421e-04 1.00000000e-05
3.32038385e+00 4.16422232e-04 1.00000000e-05
3.32016251e+00 3.96583976e-04 1.00000000e-05
3.31994118e+00 4.08223510e-04 1.00000000e-05
3.31971987e+00 3.89876358e-04 1.00000000e-05
3.31949857e+00 4.37659427e-04 1.00000000e-05
3.31927728e+00 4.44896943e-04 1.00000000e-05
3.31905601e+00 3.97947710e-04 1.00000000e-05
3.31883475e+00 3.75790519e-04 1.00000000e-05
3.31861351e+00 3.72266508e-04 1.00000000e-05
3.31839229e+00 4.17618079e-04 1.00000000e-05
3.31817108e+00 4.38927014e-04 1.00000000e-05
3.31794988e+00 3.98939693e-04 1.00000000e-05
3.31772870e+00 4.24910316e-04 1.00000000e-05
3.31750753e+00 3.91827113e-04 1.00000000e-05
3.31728638e+00 3.62426180e-04 1.00000000e-05
3.31706524e+00 4.46580317e-04 1.00000000e-05
3.31684412e+00 3.87751926e-04 1.00000000e-05
3.31662301e+00 3.76239375e-04 1.00000000e-05
3.31640192e+00 3.75543248e-04 1.00000000e-05
3.31618084e+00 3.67792486e-04 1.00000000e-05
3.31595977e+00 4.21309356e-04 1.00000000e-05
3.31573872e+00 3.65229644e-04 1.00000000e-05
3.31551769e+00 3.60082362e-04 1.00000000e-05
3.31529667e+00 3.91474799e-04 1.00000000e-05
3.31507566e+00 3.91284078e-04 1.00000000e-05
3.31485467e+00 4.33491442e-04 1.00000000e-05
3.31463370e+00 4.05700413e-04 1.00000000e-05
3.31441274e+00 3.58432346e-04 1.00000000e-05
3.31419179e+00 3.95720861e-04 1.00000000e-05
3.31397086e+00 3.81537491e-04 1.00000000e-05
3.31374994e+00 4.02369129e-04 1.00000000e-05
3.31352904e+00 3.96910214e-04 1.00000000e-05
3.31330815e+00 3.75467719e-04 1.00000000e-05
3.31308728e+00 3.79640541e-04 1.00000000e-05
3.31286642e+00 4.24551772e-04 1.00000000e-05
3.31264558e+00 3.58749498e-04 1.00000000e-05
3.31242475e+00 3.89887233e-04 1.00000000e-05
3.31220394e+00 3.97276696e-04 1.00000000e-05
3.31198314e+00 3.68420875e-04 1.00000000e-05
3.31176236e+00 3.93109355e-04 1.00000000e-05
3.31154159e+00 3.72502828e-04 1.00000000e-05
3.31132083e+00 3.65850544e-04 1.00000000e-05
3.31110009e+00 3.93199291e-04 1.00000000e-05
3.31087937e+00 3.75015584e-04 1.00000000e-05
3.31065866e+00 3.89647550e-04 1.00000000e-05
3.31043796e+00 4.05572816e-04 1.00000000e-05
3.31021728e+00 3.93086230e-04 1.00000000e-05
3.30999661e+00 4.10308049e-04 1.00000000e-05
3.30977596e+00 4.03074004e-04 1.00000000e-05
3.30955532e+00 3.97079214e-04 1.00000000e-05
3.30933470e+00 3.90876243e-04 1.00000000e-05
3.30911409e+00 3.77759733e-04 1.00000000e-05
3.30889350e+00 3.72830455e-04 1.00000000e-05
3.30867292e+00 3.61515107e-04 1.00000000e-05
3.30845236e+00 3.54000648e-04 1.00000000e-05
3.30823181e+00 3.69654697e-04 1.00000000e-05
3.30801128e+00 3.57709387e-04 1.00000000e-05
3.30779076e+00 3.62449211e-04 1.00000000e-05
3.30757025e+00 3.90804991e-04 1.00000000e-05
3.30734976e+00 3.68825806e-04 1.00000000e-05
3.30712929e+00 3.83260337e-04 1.00000000e-05
3.30690883e+00 3.67134578e-04 1.00000000e-05
3.30668838e+00 3.63762664e-04 1.00000000e-05
3.30646795e+00 3.73078343e-04 1.00000000e-05
3.30624753e+00 3.55099441e-04 1.00000000e-05
3.30602713e+00 3.64203506e-04 1.00000000e-05
3.30580674e+00 3.52908649e-04 1.00000000e-05
3.30558637e+00 3.65055433e-04 1.00000000e-05
3.30536601e+00 3.63753722e-04 1.00000000e-05
3.30514567e+00 4.07081311e-04 1.00000000e-05
3.30492534e+00 3.81159654e-04 1.00000000e-05
3.30470503e+00 3.55399746e-04 1.00000000e-05
3.30448473e+00 3.51576648e-04 1.00000000e-05
3.30426445e+00 3.89827420e-04 1.00000000e-05
3.30404418e+00 3.76930966e-04 1.00000000e-05
3.30382392e+00 3.86407139e-04 1.00000000e-05
3.30360368e+00 3.62668447e-04 1.00000000e-05
3.30338345e+00 3.75539379e-04 1.00000000e-05
3.30316324e+00 3.61927667e-04 1.00000000e-05
3.30294305e+00 3.58938819e-04 1.00000000e-05
3.30272287e+00 3.84125145e-04 1.00000000e-05
3.30250270e+00 3.93000489e-04 1.00000000e-05
3.30228255e+00 3.75184421e-04 1.00000000e-05
3.30206241e+00 3.64830542e-04 1.00000000e-05
3.30184229e+00 3.56440553e-04 1.00000000e-05
3.30162218e+00 3.70446612e-04 1.00000000e-05
3.30140209e+00 3.61804768e-04 1.00000000e-05
3.30118201e+00 3.60418085e-04 1.00000000e-05
3.30096194e+00 3.57224013e-04 1.00000000e-05
3.30074189e+00 3.70447421e-04 1.00000000e-05
3.30052186e+00 3.45231427e-04 1.00000000e-05
3.30030184e+00 3.81104431e-04 1.00000000e-05
3.30008183e+00 3.55971332e-04 1.00000000e-05
3.29986184e+00 3.68897019e-04 1.00000000e-05
3.29964187e+00 3.40854652e-04 1.00000000e-05
3.29942190e+00 3.34871135e-04 1.00000000e-05
3.29920196e+00 3.82808697e-04 1.00000000e-05
3.29898203e+00 3.48646307e-04 1.00000000e-05
3.29876211e+00 3.69521195e-04 1.00000000e-05
3.29854220e+00 3.83710322e-04 1.00000000e-05
3.29832232e+00 3.77118060e-04 1.00000000e-05
3.29810244e+00 3.81947622e-04 1.00000000e-05
3.29788258e+00 3.62515783e-04 1.00000000e-05
3.29766274e+00 3.55606752e-04 1.00000000e-05
3.29744291e+00 3.54556468e-04 1.00000000e-05
3.29722310e+00 3.64743358e-04 1.00000000e-05
3.29700330e+00 3.58721543e-04 1.00000000e-05
3.29678351e+00 3.69095363e-04 1.00000000e-05
3.29656374e+00 3.56823779e-04 1.00000000e-05
3.29634398e+00 3.68303221e-04 1.00000000e-05
3.29612424e+00 3.92586741e-04 1.00000000e-05
3.29590451e+00 4.09622849e-04 1.00000000e-05
3.29568480e+00 3.65175868e-04 1.00000000e-05
3.29546510e+00 3.51129342e-04 1.00000000e-05
3.29524542e+00 3.83834424e-04 1.00000000e-05
3.29502575e+00 3.86128041e-04 1.00000000e-05
3.29480610e+00 3.61768107e-04 1.00000000e-05
3.29458646e+00 3.79892937e-04 1.00000000e-05
3.29436684e+00 3.66074497e-04 1.00000000e-05
3.29414723e+00 3.75265760e-04 1.00000000e-05
3.29392763e+00 3.75568133e-04 1.00000000e-05
3.29370805e+00 3.53961660e-04 1.00000000e-05
3.29348848e+00 3.65560752e-04 1.00000000e-05
3.29326893e+00 3.45649921e-04 1.00000000e-05
3.29304940e+00 3.72037061e-04 1.00000000e-05
3.29282987e+00 3.66399219e-04 1.00000000e-05
3.29261037e+00 3.63341078e-04 1.00000000e-05
3.29239087e+00 3.68032302e-04 1.00000000e-05
3.29217140e+00 3.61541443e-04 1.00000000e-05
3.29195193e+00 3.56397785e-04 1.00000000e-05
3.29173248e+00 3.80288638e-04 1.00000000e-05
3.29151305e+00 3.98572866e-04 1.00000000e-05
3.29129363e+00 3.76639884e-04 1.00000000e-05
3.29107423e+00 3.74784992e-04 1.00000000e-05
3.29085483e+00 3.86746905e-04 1.00000000e-05
3.29063546e+00 3.54841099e-04 1.00000000e-05
3.29041610e+00 3.61337626e-04 1.00000000e-05
3.29019675e+00 3.59864477e-04 1.00000000e-05
3.28997742e+00 3.58176887e-04 1.00000000e-05
3.28975810e+00 3.92298971e-04 1.00000000e-05
3.28953880e+00 3.69354582e-04 1.00000000e-05
3.28931951e+00 3.78384230e-04 1.00000000e-05
3.28910024e+00 3.57814551e-04 1.00000000e-05
3.28888098e+00 3.64628185e-04 1.00000000e-05
3.28866174e+00 4.03176211e-04 1.00000000e-05
3.28844251e+00 3.72182501e-04 1.00000000e-05
3.28822329e+00 3.62130973e-04 1.00000000e-05
3.28800409e+00 3.57434564e-04 1.00000000e-05
3.28778491e+00 3.62213198e-04 1.00000000e-05
3.28756573e+00 3.81957377e-04 1.00000000e-05
3.28734658e+00 3.36781933e-04 1.00000000e-05
3.28712744e+00 3.47001570e-04 1.00000000e-05
3.28690831e+00 3.82324113e-04 1.00000000e-05
3.28668920e+00 3.91662906e-04 1.00000000e-05
3.28647010e+00 3.52482601e-04 1.00000000e-05
3.28625101e+00 3.96559312e-04 1.00000000e-05
3.28603195e+00 3.59384706e-04 1.00000000e-05
3.28581289e+00 3.73280655e-04 1.00000000e-05
3.28559385e+00 3.69605763e-04 1.00000000e-05
3.28537483e+00 3.93485946e-04 1.00000000e-05
3.28515582e+00 3.71302039e-04 1.00000000e-05
3.28493682e+00 3.54590034e-04 1.00000000e-05
3.28471784e+00 3.67492698e-04 1.00000000e-05
3.28449887e+00 3.86794570e-04 1.00000000e-05
3.28427992e+00 3.59564859e-04 1.00000000e-05
3.28406098e+00 3.79524087e-04 1.00000000e-05
3.28384206e+00 3.63705477e-04 1.00000000e-05
3.28362315e+00 3.63173578e-04 1.00000000e-05
3.28340426e+00 3.49564032e-04 1.00000000e-05
3.28318538e+00 3.94570949e-04 1.00000000e-05
3.28296652e+00 3.97619495e-04 1.00000000e-05
3.28274767e+00 3.59099292e-04 1.00000000e-05
3.28252883e+00 3.98433761e-04 1.00000000e-05
3.28231001e+00 3.53537303e-04 1.00000000e-05
3.28209120e+00 3.51036197e-04 1.00000000e-05
3.28187241e+00 3.65934371e-04 1.00000000e-05
3.28165364e+00 3.62280249e-04 1.00000000e-05
3.28143487e+00 3.72244068e-04 1.00000000e-05
3.28121613e+00 3.77037237e-04 1.00000000e-05
3.28099739e+00 3.79207719e-04 1.00000000e-05
3.28077867e+00 3.62261405e-04 1.00000000e-05
3.28055997e+00 3.55204050e-04 1.00000000e-05
3.28034128e+00 3.78724190e-04 1.00000000e-05
3.28012261e+00 3.78884647e-04 1.00000000e-05
3.27990395e+00 3.71423402e-04 1.00000000e-05
3.27968530e+00 3.90063163e-04 1.00000000e-05
3.27946667e+00 3.79020049e-04 1.00000000e-05
3.27924805e+00 3.64978809e-04 1.00000000e-05
3.27902945e+00 3.62632183e-04 1.00000000e-05
3.27881086e+00 3.77148310e-04 1.00000000e-05
3.27859229e+00 3.59679772e-04 1.00000000e-05
3.27837373e+00 4.02449184e-04 1.00000000e-05
3.27815519e+00 3.70176540e-04 1.00000000e-05
3.27793666e+00 3.79830160e-04 1.00000000e-05
3.27771814e+00 3.54889678e-04 1.00000000e-05
3.27749964e+00 3.34764330e-04 1.00000000e-05
3.27728116e+00 3.76125565e-04 1.00000000e-05
3.27706269e+00 3.73127606e-04 1.00000000e-05
3.27684423e+00 3.59039515e-04 1.00000000e-05
3.27662579e+00 3.73861551e-04 1.00000000e-05
3.27640736e+00 3.63561265e-04 1.00000000e-05
3.27618895e+00 3.88025436e-04 1.00000000e-05
3.27597055e+00 3.72208094e-04 1.00000000e-05
3.27575217e+00 3.72000817e-04 1.00000000e-05
3.27553380e+00 4.03841284e-04 1.00000000e-05
3.27531545e+00 3.74333816e-04 1.00000000e-05
3.27509711e+00 3.98087305e-04 1.00000000e-05
3.27487878e+00 3.83269234e-04 1.00000000e-05
3.27466047e+00 3.64205576e-04 1.00000000e-05
3.27444217e+00 3.53946499e-04 1.00000000e-05
3.27422389e+00 3.65369915e-04 1.00000000e-05
3.27400562e+00 3.88154328e-04 1.00000000e-05
3.27378737e+00 3.78037055e-04 1.00000000e-05
3.27356913e+00 3.66969542e-04 1.00000000e-05
3.27335091e+00 4.01585655e-04 1.00000000e-05
3.27313270e+00 3.70743738e-04 1.00000000e-05
3.27291451e+00 3.55053091e-04 1.00000000e-05
3.27269633e+00 3.75236174e-04 1.00000000e-05
3.27247816e+00 3.72634704e-04 1.00000000e-05
3.27226001e+00 3.76006804e-04 1.00000000e-05
3.27204188e+00 3.49861654e-04 1.00000000e-05
3.27182375e+00 3.66169512e-04 1.00000000e-05
3.27160565e+00 3.76801423e-04 1.00000000e-05
3.27138756e+00 3.77524951e-04 1.00000000e-05
3.27116948e+00 4.04872590e-04 1.00000000e-05
3.27095141e+00 3.64086566e-04 1.00000000e-05
3.27073336e+00 3.75730049e-04 1.00000000e-05
3.27051533e+00 3.76372880e-04 1.00000000e-05
3.27029731e+00 3.99685679e-04 1.00000000e-05
3.27007931e+00 3.58501487e-04 1.00000000e-05
3.26986131e+00 3.54213992e-04 1.00000000e-05
3.26964334e+00 3.33424393e-04 1.00000000e-05
3.26942538e+00 3.82526541e-04 1.00000000e-05
3.26920743e+00 3.85676090e-04 1.00000000e-05
3.26898950e+00 3.79568421e-04 1.00000000e-05
3.26877158e+00 3.67958807e-04 1.00000000e-05
3.26855368e+00 3.76598943e-04 1.00000000e-05
3.26833579e+00 3.63794676e-04 1.00000000e-05
3.26811791e+00 3.74861918e-04 1.00000000e-05
3.26790005e+00 3.80957416e-04 1.00000000e-05
3.26768221e+00 3.66495966e-04 1.00000000e-05
3.26746438e+00 3.87035201e-04 1.00000000e-05
3.26724656e+00 3.87051233e-04 1.00000000e-05
3.26702876e+00 3.84121957e-04 1.00000000e-05
3.26681097e+00 3.94021963e-04 1.00000000e-05
3.26659320e+00 3.76729647e-04 1.00000000e-05
3.26637544e+00 3.91998055e-04 1.00000000e-05
3.26615769e+00 3.48170607e-04 1.00000000e-05
3.26593996e+00 4.20300108e-04 1.00000000e-05
3.26572225e+00 3.59121583e-04 1.00000000e-05
3.26550455e+00 3.65895611e-04 1.00000000e-05
3.26528686e+00 3.36636484e-04 1.00000000e-05
3.26506919e+00 3.54453605e-04 1.00000000e-05
3.26485154e+00 3.73700453e-04 1.00000000e-05
3.26463389e+00 4.09513781e-04 1.00000000e-05
3.26441627e+00 3.91688240e-04 1.00000000e-05
3.26419865e+00 3.58504327e-04 1.00000000e-05
3.26398105e+00 3.59021187e-04 1.00000000e-05
3.26376347e+00 3.84521676e-04 1.00000000e-05
3.26354590e+00 4.11246623e-04 1.00000000e-05
3.26332834e+00 3.72098523e-04 1.00000000e-05
3.26311080e+00 3.69796109e-04 1.00000000e-05
3.26289328e+00 3.46209078e-04 1.00000000e-05
3.26267577e+00 3.68222091e-04 1.00000000e-05
3.26245827e+00 3.63178354e-04 1.00000000e-05
3.26224079e+00 3.84901586e-04 1.00000000e-05
3.26202332e+00 3.58905889e-04 1.00000000e-05
3.26180586e+00 3.73201769e-04 1.00000000e-05
3.26158843e+00 3.73854646e-04 1.00000000e-05
3.26137100e+00 3.70883955e-04 1.00000000e-05
3.26115359e+00 3.68762617e-04 1.00000000e-05
3.26093619e+00 3.80393652e-04 1.00000000e-05
3.26071881e+00 3.97872579e-04 1.00000000e-05
3.26050145e+00 3.82613801e-04 1.00000000e-05
3.26028409e+00 4.10320735e-04 1.00000000e-05
3.26006676e+00 4.12704795e-04 1.00000000e-05
3.25984943e+00 3.81620269e-04 1.00000000e-05
3.25963212e+00 3.72085216e-04 1.00000000e-05
3.25941483e+00 3.87903305e-04 1.00000000e-05
3.25919755e+00 3.65171919e-04 1.00000000e-05
3.25898028e+00 3.93960371e-04 1.00000000e-05
3.25876303e+00 3.82068232e-04 1.00000000e-05
3.25854580e+00 3.60255473e-04 1.00000000e-05
3.25832858e+00 3.69710499e-04 1.00000000e-05
3.25811137e+00 3.91161627e-04 1.00000000e-05
3.25789418e+00 3.64411250e-04 1.00000000e-05
3.25767700e+00 3.63487002e-04 1.00000000e-05
3.25745983e+00 3.82711221e-04 1.00000000e-05
3.25724268e+00 3.72629190e-04 1.00000000e-05
3.25702555e+00 3.93706371e-04 1.00000000e-05
3.25680843e+00 3.73433259e-04 1.00000000e-05
3.25659132e+00 3.79079820e-04 1.00000000e-05
3.25637423e+00 3.91562703e-04 1.00000000e-05
3.25615715e+00 3.88275457e-04 1.00000000e-05
3.25594009e+00 3.69526923e-04 1.00000000e-05
3.25572304e+00 3.75806346e-04 1.00000000e-05
3.25550601e+00 3.64402023e-04 1.00000000e-05
3.25528899e+00 3.96684258e-04 1.00000000e-05
3.25507198e+00 3.85136568e-04 1.00000000e-05
3.25485499e+00 3.71853011e-04 1.00000000e-05
3.25463802e+00 3.67234906e-04 1.00000000e-05
3.25442106e+00 3.86075593e-04 1.00000000e-05
3.25420411e+00 3.68350857e-04 1.00000000e-05
3.25398718e+00 3.83189880e-04 1.00000000e-05
3.25377026e+00 3.63359227e-04 1.00000000e-05
3.25355336e+00 4.00784171e-04 1.00000000e-05
3.25333647e+00 3.61448153e-04 1.00000000e-05
3.25311959e+00 3.82142515e-04 1.00000000e-05
3.25290273e+00 3.66913568e-04 1.00000000e-05
3.25268589e+00 3.77464243e-04 1.00000000e-05
3.25246905e+00 3.66964037e-04 1.00000000e-05
3.25225224e+00 3.62636710e-04 1.00000000e-05
3.25203544e+00 3.54260919e-04 1.00000000e-05
3.25181865e+00 3.66933337e-04 1.00000000e-05
3.25160187e+00 3.84786842e-04 1.00000000e-05
3.25138511e+00 3.80019972e-04 1.00000000e-05
3.25116837e+00 3.65822759e-04 1.00000000e-05
3.25095164e+00 3.77932046e-04 1.00000000e-05
3.25073492e+00 3.62549266e-04 1.00000000e-05
3.25051822e+00 3.84472162e-04 1.00000000e-05
3.25030154e+00 4.02928218e-04 1.00000000e-05
3.25008486e+00 3.64781219e-04 1.00000000e-05
3.24986821e+00 3.68923010e-04 1.00000000e-05
3.24965156e+00 3.79335963e-04 1.00000000e-05
3.24943493e+00 3.70436590e-04 1.00000000e-05
3.24921832e+00 3.66781457e-04 1.00000000e-05
3.24900172e+00 3.70465647e-04 1.00000000e-05
3.24878513e+00 3.86970658e-04 1.00000000e-05
3.24856856e+00 3.63790790e-04 1.00000000e-05
3.24835201e+00 3.77277955e-04 1.00000000e-05
3.24813546e+00 3.65745494e-04 1.00000000e-05
3.24791894e+00 3.53214878e-04 1.00000000e-05
3.24770242e+00 3.87135576e-04 1.00000000e-05
3.24748592e+00 3.64230401e-04 1.00000000e-05
3.24726944e+00 3.95760343e-04 1.00000000e-05
3.24705297e+00 3.82800803e-04 1.00000000e-05
3.24683651e+00 3.81301726e-04 1.00000000e-05
3.24662007e+00 3.63092511e-04 1.00000000e-05
3.24640364e+00 3.49059169e-04 1.00000000e-05
3.24618723e+00 3.73915498e-04 1.00000000e-05
3.24597083e+00 3.99479826e-04 1.00000000e-05
3.24575445e+00 3.63570612e-04 1.00000000e-05
3.24553808e+00 3.62009560e-04 1.00000000e-05
3.24532173e+00 3.55618927e-04 1.00000000e-05
3.24510539e+00 3.68449055e-04 1.00000000e-05
3.24488906e+00 3.63168481e-04 1.00000000e-05
3.24467275e+00 3.46044160e-04 1.00000000e-05
3.24445645e+00 3.98872660e-04 1.00000000e-05
3.24424017e+00 3.57055137e-04 1.00000000e-05
3.24402390e+00 3.40951733e-04 1.00000000e-05
3.24380765e+00 3.86338587e-04 1.00000000e-05
3.24359141e+00 3.67392845e-04 1.00000000e-05
3.24337518e+00 3.65292396e-04 1.00000000e-05
3.24315897e+00 3.83236173e-04 1.00000000e-05
3.24294277e+00 3.57202593e-04 1.00000000e-05
3.24272659e+00 3.76086343e-04 1.00000000e-05
3.24251043e+00 3.88667531e-04 1.00000000e-05
3.24229427e+00 4.08831784e-04 1.00000000e-05
3.24207813e+00 3.55601159e-04 1.00000000e-05
3.24186201e+00 3.81363472e-04 1.00000000e-05
